node1	node2	padj	pvalue	rejected	edgewidth	width
ITIH2	PGLYRP2	0.0	0.0	True	0.809762701067049	0.809762701067049
ITIH2	PON1	0.03931	0.02268	True	0.7288421723204331	0.7288421723204331
ITIH2	SERPINC1	0.0	0.0	True	0.6000159261028827	0.6000159261028827
ITIH2	SERPIND1	0.00219	0.00085	True	0.5545787545787546	0.5545787545787546
ITIH2	TF	0.00839	0.00389	True	0.8128682911291607	0.8128682911291607
ITIH3	KLKB1	6e-05	1e-05	True	0.6937251154642459	-0.6937251154642459
ITIH3	LBP	0.02385	0.01271	True	0.5147475712693105	0.5147475712693105
ITIH3	ORM1	0.02548	0.01374	True	0.7511068641503424	0.7511068641503424
ITIH3	ORM2	0.00024	7e-05	True	0.6820035037426342	0.6820035037426342
ITIH3	RBP4	1e-05	0.0	True	0.6100652970218189	-0.6100652970218189
ITIH3	SELENOP	0.03901	0.02246	True	0.6298773690078039	-0.6298773690078039
ITIH3	SERPINA3	0.0	0.0	True	0.7330466634814461	0.7330466634814461
ITIH3	TF	0.00012	3e-05	True	0.6321866539257843	-0.6321866539257843
ITIH3	TTR	0.00234	0.00092	True	0.5389233954451346	-0.5389233954451346
ITIH4	KLKB1	1e-05	0.0	True	0.5240484153527633	-0.5240484153527633
ITIH4	LRG1	0.0	0.0	True	0.6814779423475076	0.6814779423475076
ITIH4	ORM1	0.00162	0.00061	True	0.6782449434623349	0.6782449434623349
ITIH4	ORM2	0.0049	0.00211	True	0.7028985507246377	0.7028985507246377
ITIH4	PGLYRP2	0.0	0.0	True	0.6653607262302916	-0.6653607262302916
ITIH4	SERPINA3	0.0	0.0	True	0.6849657588788024	0.6849657588788024
ITIH4	SERPINA4	0.0	0.0	True	0.5168657429526995	-0.5168657429526995
ITIH4	TF	2e-05	0.0	True	0.5172161172161173	-0.5172161172161173
KLKB1	KNG1	0.00069	0.00023	True	0.5136964484790572	0.5136964484790572
KLKB1	PGLYRP2	1e-05	0.0	True	0.7942028985507247	0.7942028985507247
KLKB1	RBP4	0.0	0.0	True	0.6624621755056538	0.6624621755056538
KLKB1	SERPINC1	0.0	0.0	True	0.5289058767319638	0.5289058767319638
KNG1	SERPIND1	0.03722	0.02129	True	0.5305940436375219	0.5305940436375219
LBP	APOF	1e-05	0.0	True	0.5032489249880555	0.5032489249880555
LBP	CLU	0.00042	0.00013	True	0.553925784360567	-0.553925784360567
LBP	LRG1	0.0	0.0	True	0.8191113234591495	0.8191113234591495
LBP	PGLYRP2	0.0	0.0	True	0.6303551520942825	-0.6303551520942825
LBP	RBP4	0.0	0.0	True	0.6375696767001116	-0.6375696767001116
LBP	SELENOP	0.0	0.0	True	0.5499920369485587	-0.5499920369485587
LBP	SERPINA1	0.00471	0.00202	True	0.636486701704093	0.636486701704093
LBP	SERPINA3	6e-05	1e-05	True	0.6921006529702182	0.6921006529702182
LCP1	SELENOP	0.0	0.0	True	0.5073737856346553	-0.5073737856346553
LRG1	ORM1	7e-05	2e-05	True	0.8216276477146044	0.8216276477146044
LRG1	PGLYRP2	0.0	0.0	True	0.679041248606466	-0.679041248606466
LRG1	SELENOP	0.0	0.0	True	0.6130434782608696	-0.6130434782608696
LRG1	SERPINA10	0.00562	0.00246	True	0.5570791527313267	0.5570791527313267
LRG1	SERPINA3	0.0	0.0	True	0.8041089345437172	0.8041089345437172
LRG1	SERPINA4	0.00076	0.00026	True	0.728937728937729	-0.728937728937729
LRG1	TTR	0.0	0.0	True	0.5385730211817169	-0.5385730211817169
LUM	ORM1	0.00015	4e-05	True	0.5056696926262144	-0.5056696926262144
LUM	PGLYRP2	0.0	0.0	True	0.6762541806020067	0.6762541806020067
LUM	SELENOP	0.0	0.0	True	0.5032648510909381	0.5032648510909381
LUM	TF	3e-05	1e-05	True	0.5066252587991719	0.5066252587991719
MAN1A1	ORM1	0.02587	0.01397	True	0.544083452779105	0.544083452779105
ORM1	ORM2	0.00401	0.00168	True	0.8981207198598503	0.8981207198598503
ORM1	PGLYRP2	0.0	0.0	True	0.7677018633540373	-0.7677018633540373
ORM1	PON1	0.00018	5e-05	True	0.626978818283166	-0.626978818283166
ORM1	RBP4	0.0	0.0	True	0.6313903487816531	-0.6313903487816531
ORM1	SAA1	0.0	0.0	True	0.6052556139512661	0.6052556139512661
ORM1	SELENOP	3e-05	1e-05	True	0.6149864628125498	-0.6149864628125498
ORM1	SERPINA3	1e-05	0.0	True	0.8433986303551522	0.8433986303551522
ORM1	SERPING1	0.00153	0.00057	True	0.5450708711578277	0.5450708711578277
ORM1	TF	0.0	0.0	True	0.7148272017837235	-0.7148272017837235
ORM2	PGLYRP2	0.0	0.0	True	0.6665074056378405	-0.6665074056378405
ORM2	PON1	0.00049	0.00016	True	0.5546106067845199	-0.5546106067845199
ORM2	SERPINA3	0.01765	0.00905	True	0.7239050804268196	0.7239050804268196
ORM2	SERPING1	0.026	0.01406	True	0.5916547220895048	0.5916547220895048
ORM2	TF	0.01951	0.01014	True	0.659563624781016	-0.659563624781016
PGLYRP2	APCS	0.01133	0.0055	True	0.5143016403885969	-0.5143016403885969
PGLYRP2	PON1	1e-05	0.0	True	0.6313744226787705	0.6313744226787705
PGLYRP2	RBP4	0.0	0.0	True	0.5671125975473802	0.5671125975473802
PGLYRP2	SAA1	0.0	0.0	True	0.5188565058130276	-0.5188565058130276
PGLYRP2	SELENOP	0.00073	0.00025	True	0.6905558209906036	0.6905558209906036
PGLYRP2	SERPINA1	0.00793	0.00364	True	0.7280777193820673	-0.7280777193820673
PGLYRP2	SERPINA3	0.02783	0.01517	True	0.7562509953814301	-0.7562509953814301
PGLYRP2	SERPINA4	0.0	0.0	True	0.6808727504379679	0.6808727504379679
PGLYRP2	SERPINC1	0.00037	0.00012	True	0.5683229813664596	0.5683229813664596
PGLYRP2	TF	0.01447	0.00725	True	0.780108297499602	0.780108297499602
PON1	SERPINA3	0.0	0.0	True	0.5759675107501195	-0.5759675107501195
PON1	SERPINC1	0.0	0.0	True	0.5112119764293678	0.5112119764293678
PON1	TF	2e-05	1e-05	True	0.6274566013696449	0.6274566013696449
PPBP	PF4	0.0	0.0	True	0.8854594680681639	0.8854594680681639
PPBP	THBS1	0.0	0.0	True	0.9450230928491798	0.9450230928491798
PF4	THBS1	0.0	0.0	True	0.8942028985507248	0.8942028985507248
RBP4	PROC	0.0005	0.00016	True	0.64472049689441	0.64472049689441
RBP4	SELENOP	0.0	0.0	True	0.6119445771619685	0.6119445771619685
RBP4	SERPINA3	2e-05	0.0	True	0.6458671763019589	-0.6458671763019589
RBP4	SERPINA4	0.00033	0.0001	True	0.8082178690874343	0.8082178690874343
RBP4	SERPINA5	0.0	0.0	True	0.5248287943940119	0.5248287943940119
RBP4	TF	0.0	0.0	True	0.5200668896321071	0.5200668896321071
RBP4	TTR	0.01314	0.00651	True	0.6912884217232044	0.6912884217232044
PROC	SERPINA4	0.01606	0.00815	True	0.5956043956043956	0.5956043956043956
SAA1	SERPINA3	0.01553	0.00785	True	0.6762382544991241	0.6762382544991241
SAA1	SERPINA4	0.0	0.0	True	0.5668737060041408	-0.5668737060041408
SELENOP	SERPINA1	0.02497	0.01341	True	0.5777193820672081	-0.5777193820672081
SELENOP	SERPINA3	0.0	0.0	True	0.6447842013059405	-0.6447842013059405
SELENOP	SERPINA4	0.0	0.0	True	0.6514572384137601	0.6514572384137601
SELENOP	SERPINC1	0.00131	0.00048	True	0.5060996974040453	0.5060996974040453
SELENOP	TF	0.00082	0.00028	True	0.5640070074852683	0.5640070074852683
SELENOP	TTR	0.0	0.0	True	0.5777512342729734	0.5777512342729734
SERPINA1	TF	0.0	0.0	True	0.6092371396719223	-0.6092371396719223
SERPINA3	SERPINA4	0.00614	0.00272	True	0.6821627647714604	-0.6821627647714604
SERPINA3	TF	0.0	0.0	True	0.7123268036311515	-0.7123268036311515
SERPINA3	TTR	0.03031	0.01672	True	0.5623029144768276	-0.5623029144768276
SERPINA4	TF	0.0016	0.0006	True	0.643828635132983	0.643828635132983
SERPINA4	TTR	0.0	0.0	True	0.7286669851887244	0.7286669851887244
SERPINC1	TF	4e-05	1e-05	True	0.5498009237139672	0.5498009237139672
TF	TTR	0.0	0.0	True	0.5120879120879122	0.5120879120879122
